questionID,isFree,category,subCategory,conceptID,format,prompt,correctChoice,sourceIDs,lawBasis,subject,timing,numbers,exceptions,distractors,explanations,reviewer,reviewedAt,decision,notes
takken2026.v26.regulation.0097,False,法令上の制限,都市計画法,official.regulation.350570.041,true_false,"【都市計画法】次の記述は正しいですか。
地区計画では、地区施設の配置・規模や建築物等に関する事項を一体的に定めません。",誤り,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0098,False,法令上の制限,都市計画法,official.regulation.350570.041,wording_contrast,【都市計画法】「地区計画で地区施設等を定める」について、正確な記述を選んでください。,地区計画では、地区施設の配置・規模や建築物等に関する事項を一体的に定めます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0099,False,法令上の制限,都市計画法,official.regulation.350570.041,multiple_choice,【都市計画法】「地区計画で地区施設等を定める」に関する次の記述のうち、正しいものを選んでください。,地区計画では、地区施設の配置・規模や建築物等に関する事項を一体的に定めます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0100,False,法令上の制限,農地法,official.regulation.eab863.042,true_false,"【農地法】次の記述は正しいですか。
農地法3条は、農地を農地のまま売買・賃貸借などする場合の許可ではありません。",誤り,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0101,False,法令上の制限,農地法,official.regulation.eab863.042,wording_contrast,【農地法】「3条=農地のまま権利移動」について、正確な記述を選んでください。,農地法3条は、農地を農地のまま売買・賃貸借などする場合の許可です。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0102,False,法令上の制限,農地法,official.regulation.eab863.042,multiple_choice,【農地法】「3条=農地のまま権利移動」に関する次の記述のうち、正しいものを選んでください。,農地法3条は、農地を農地のまま売買・賃貸借などする場合の許可です。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0103,True,法令上の制限,農地法,official.regulation.eab863.043,true_false,"【農地法】次の記述は正しいですか。
農地所有者が自ら農地を農地以外のものに転用する場合は、農地法4条の許可または届出が中心です。",正しい,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0104,False,法令上の制限,農地法,official.regulation.eab863.043,multiple_choice,【農地法】「自己転用は4条」に関する次の記述のうち、正しいものを選んでください。,農地所有者が自ら農地を農地以外のものに転用する場合は、農地法4条の許可または届出が中心です。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0105,False,法令上の制限,農地法,official.regulation.eab863.044,true_false,"【農地法】次の記述は正しいですか。
転用目的で農地の権利を取得する場合は、農地法5条が中心です。",正しい,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0106,False,法令上の制限,農地法,official.regulation.eab863.044,wording_contrast,【農地法】「転用+権利移動=5条」について、正確な記述を選んでください。,転用目的で農地の権利を取得する場合は、農地法5条が中心です。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0107,False,法令上の制限,農地法,official.regulation.eab863.044,multiple_choice,【農地法】「転用+権利移動=5条」に関する次の記述のうち、正しいものを選んでください。,転用目的で農地の権利を取得する場合は、農地法5条が中心です。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0108,True,法令上の制限,農地法,official.regulation.eab863.045,true_false,"【農地法】次の記述は正しいですか。
農地法3条許可は、原則として農業委員会が行う必要はありません。",誤り,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0109,False,法令上の制限,農地法,official.regulation.eab863.045,wording_contrast,【農地法】「3条=農業委員会」について、正確な記述を選んでください。,農地法3条許可は、原則として農業委員会が行います。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0110,False,法令上の制限,農地法,official.regulation.eab863.045,multiple_choice,【農地法】「3条=農業委員会」に関する次の記述のうち、正しいものを選んでください。,農地法3条許可は、原則として農業委員会が行います。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0111,False,法令上の制限,農地法,official.regulation.eab863.046,true_false,"【農地法】次の記述は正しいですか。
農地を宅地など農地以外にすることを転用といいます。",正しい,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0112,False,法令上の制限,農地法,official.regulation.eab863.046,wording_contrast,【農地法】「転用=農地以外にする」について、正確な記述を選んでください。,農地を宅地など農地以外にすることを転用といいます。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0113,False,法令上の制限,農地法,official.regulation.eab863.046,multiple_choice,【農地法】「転用=農地以外にする」に関する次の記述のうち、正しいものを選んでください。,農地を宅地など農地以外にすることを転用といいます。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0114,False,法令上の制限,農地法,official.regulation.eab863.047,true_false,"【農地法】次の記述は正しいですか。
農地法は、農地の権利移動や転用を規制し、農地の適正利用を図る制度です。",正しい,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0115,False,法令上の制限,農地法,official.regulation.eab863.047,wording_contrast,【農地法】「農地保護が目的」について、正確な記述を選んでください。,農地法は、農地の権利移動や転用を規制し、農地の適正利用を図る制度です。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0116,False,法令上の制限,農地法,official.regulation.eab863.048,true_false,"【農地法】次の記述は正しいですか。
市街化区域内の農地転用は、一定の場合に農業委員会への届出で足りません。",誤り,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0117,False,法令上の制限,農地法,official.regulation.eab863.048,multiple_choice,【農地法】「市街化区域内は届出」に関する次の記述のうち、正しいものを選んでください。,市街化区域内の農地転用は、一定の場合に農業委員会への届出で足ります。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0118,False,法令上の制限,農地法,official.regulation.eab863.049,true_false,"【農地法】次の記述は正しいですか。
農地法上の農地は、登記地目だけでなく現況で判断されます。",正しい,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0119,False,法令上の制限,農地法,official.regulation.eab863.049,multiple_choice,【農地法】「登記地目より現況」に関する次の記述のうち、正しいものを選んでください。,農地法上の農地は、登記地目だけでなく現況で判断されます。,egov.farmland,,,,,,,,,,,
takken2026.v26.regulation.0120,False,法令上の制限,都市計画法,official.regulation.96c164.050,true_false,"【都市計画法】次の記述は正しいですか。
都市計画区域は、一体の都市として総合的に整備・開発・保全する必要がある区域に指定されません。",誤り,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0121,True,法令上の制限,都市計画法,official.regulation.96c164.050,wording_contrast,【都市計画法】「都市計画区域=一体の都市として管理する区域」について、正確な記述を選んでください。,都市計画区域は、一体の都市として総合的に整備・開発・保全する必要がある区域に指定されます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0122,False,法令上の制限,都市計画法,official.regulation.96c164.050,multiple_choice,【都市計画法】「都市計画区域=一体の都市として管理する区域」に関する次の記述のうち、正しいものを選んでください。,都市計画区域は、一体の都市として総合的に整備・開発・保全する必要がある区域に指定されます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0123,False,法令上の制限,都市計画法,official.regulation.96c164.051,true_false,"【都市計画法】次の記述は正しいですか。
市街化調整区域では市街化を抑制するため、開発行為は許可基準を満たす限定的な場合に認められません。",誤り,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0124,False,法令上の制限,都市計画法,official.regulation.96c164.051,multiple_choice,【都市計画法】「市街化調整区域は開発を抑制」に関する次の記述のうち、正しいものを選んでください。,市街化調整区域では市街化を抑制するため、開発行為は許可基準を満たす限定的な場合に認められます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0125,False,法令上の制限,都市計画法,official.regulation.96c164.052,true_false,"【都市計画法】次の記述は正しいですか。
非線引都市計画区域や準都市計画区域では、一定規模以上の開発行為が許可対象となりません。",誤り,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0126,False,法令上の制限,都市計画法,official.regulation.96c164.052,wording_contrast,【都市計画法】「非線引・準都市計画区域は規模で判断」について、正確な記述を選んでください。,非線引都市計画区域や準都市計画区域では、一定規模以上の開発行為が許可対象となります。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0127,False,法令上の制限,都市計画法,official.regulation.96c164.052,multiple_choice,【都市計画法】「非線引・準都市計画区域は規模で判断」に関する次の記述のうち、正しいものを選んでください。,非線引都市計画区域や準都市計画区域では、一定規模以上の開発行為が許可対象となります。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0128,False,法令上の制限,都市計画法,official.regulation.96c164.053,wording_contrast,【都市計画法】「完了公告前の建築制限」について、正確な記述を選んでください。,開発許可を受けた区域では、工事完了公告前の建築等が制限されます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0129,False,法令上の制限,都市計画法,official.regulation.96c164.053,multiple_choice,【都市計画法】「完了公告前の建築制限」に関する次の記述のうち、正しいものを選んでください。,開発許可を受けた区域では、工事完了公告前の建築等が制限されます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0130,False,法令上の制限,都市計画法,official.regulation.96c164.054,true_false,"【都市計画法】次の記述は正しいですか。
駅舎その他の公益上必要な一定の建築物の建築を目的とする開発行為は、開発許可が不要となる場合があります。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0131,False,法令上の制限,都市計画法,official.regulation.96c164.054,wording_contrast,【都市計画法】「公益上必要な建築物は許可不要の場合」について、正確な記述を選んでください。,駅舎その他の公益上必要な一定の建築物の建築を目的とする開発行為は、開発許可が不要となる場合があります。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0132,False,法令上の制限,都市計画法,official.regulation.96c164.054,multiple_choice,【都市計画法】「公益上必要な建築物は許可不要の場合」に関する次の記述のうち、正しいものを選んでください。,駅舎その他の公益上必要な一定の建築物の建築を目的とする開発行為は、開発許可が不要となる場合があります。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0133,False,法令上の制限,都市計画法,official.regulation.96c164.055,true_false,"【都市計画法】次の記述は正しいですか。
区域区分が定められていない都市計画区域もあります。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0134,False,法令上の制限,都市計画法,official.regulation.96c164.055,wording_contrast,【都市計画法】「区域区分は必ずではない」について、正確な記述を選んでください。,区域区分が定められていない都市計画区域もあります。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0135,False,法令上の制限,都市計画法,official.regulation.96c164.055,multiple_choice,【都市計画法】「区域区分は必ずではない」に関する次の記述のうち、正しいものを選んでください。,区域区分が定められていない都市計画区域もあります。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0136,False,法令上の制限,都市計画法,official.regulation.96c164.056,true_false,"【都市計画法】次の記述は正しいですか。
用途地域は、都市計画で定められる地域地区の一つです。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0137,False,法令上の制限,都市計画法,official.regulation.96c164.056,wording_contrast,【都市計画法】「用途地域=地域地区の代表」について、正確な記述を選んでください。,用途地域は、都市計画で定められる地域地区の一つです。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0138,False,法令上の制限,都市計画法,official.regulation.96c164.056,multiple_choice,【都市計画法】「用途地域=地域地区の代表」に関する次の記述のうち、正しいものを選んでください。,用途地域は、都市計画で定められる地域地区の一つです。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0139,False,法令上の制限,都市計画法,official.regulation.96c164.057,true_false,"【都市計画法】次の記述は正しいですか。
市街化区域は、既成市街地と、おおむね10年以内に市街化を図るべき区域です。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0140,True,法令上の制限,都市計画法,official.regulation.96c164.057,number_choice,【都市計画法・数値】市街化区域は、おおむね何年以内に優先的・計画的に市街化を図る区域を含むか。,10年,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0141,False,法令上の制限,都市計画法,official.regulation.96c164.057,multiple_choice,【都市計画法】「市街化区域=すでに市街地+おおむね10年以内」に関する次の記述のうち、正しいものを選んでください。,市街化区域は、既成市街地と、おおむね10年以内に市街化を図るべき区域です。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0142,False,法令上の制限,都市計画法,official.regulation.96c164.058,true_false,"【都市計画法】次の記述は正しいですか。
都市施設には、道路、公園、下水道などの公共施設が含まれます。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0143,False,法令上の制限,都市計画法,official.regulation.96c164.058,wording_contrast,【都市計画法】「都市施設=都市に必要な公共施設」について、正確な記述を選んでください。,都市施設には、道路、公園、下水道などの公共施設が含まれます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0144,False,法令上の制限,都市計画法,official.regulation.96c164.058,multiple_choice,【都市計画法】「都市施設=都市に必要な公共施設」に関する次の記述のうち、正しいものを選んでください。,都市施設には、道路、公園、下水道などの公共施設が含まれます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0145,False,法令上の制限,都市計画法,official.regulation.96c164.059,true_false,"【都市計画法】次の記述は正しいですか。
市街化を抑制する区域は市街化調整区域ではありません。",誤り,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0146,False,法令上の制限,都市計画法,official.regulation.96c164.059,wording_contrast,【都市計画法】「市街化区域と調整区域を逆にしない」について、正確な記述を選んでください。,市街化を抑制する区域は市街化調整区域です。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0147,False,法令上の制限,都市計画法,official.regulation.96c164.059,multiple_choice,【都市計画法】「市街化区域と調整区域を逆にしない」に関する次の記述のうち、正しいものを選んでください。,市街化を抑制する区域は市街化調整区域です。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0148,False,法令上の制限,都市計画法,official.regulation.96c164.060,true_false,"【都市計画法】次の記述は正しいですか。
市街化区域には、原則として用途地域を定めます。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0149,False,法令上の制限,都市計画法,official.regulation.96c164.060,wording_contrast,【都市計画法】「用途地域は市街化区域で原則設定」について、正確な記述を選んでください。,市街化区域には、原則として用途地域を定めます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0150,False,法令上の制限,都市計画法,official.regulation.96c164.061,true_false,"【都市計画法】次の記述は正しいですか。
開発行為は、建築物の建築などを目的とする土地の区画形質の変更です。",正しい,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0151,False,法令上の制限,都市計画法,official.regulation.96c164.061,wording_contrast,【都市計画法】「開発行為=土地の区画形質の変更」について、正確な記述を選んでください。,開発行為は、建築物の建築などを目的とする土地の区画形質の変更です。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0152,True,法令上の制限,都市計画法,official.regulation.96c164.061,multiple_choice,【都市計画法】「開発行為=土地の区画形質の変更」に関する次の記述のうち、正しいものを選んでください。,開発行為は、建築物の建築などを目的とする土地の区画形質の変更です。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0153,True,法令上の制限,都市計画法,official.regulation.96c164.062,wording_contrast,【都市計画法】「許可権者は都道府県知事等」について、正確な記述を選んでください。,開発許可は、都道府県知事、指定都市等の長などの許可権者から受けます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0154,False,法令上の制限,都市計画法,official.regulation.96c164.062,multiple_choice,【都市計画法】「許可権者は都道府県知事等」に関する次の記述のうち、正しいものを選んでください。,開発許可は、都道府県知事、指定都市等の長などの許可権者から受けます。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0155,True,法令上の制限,土砂災害防止法,official.regulation.96c164.063,true_false,"【土砂災害防止法】次の記述は正しいですか。
土砂災害特別警戒区域内で住宅宅地分譲等の特定開発行為を行う場合、都道府県知事の許可が必要となることがありません。",誤り,egov.takken,,,,,,,,,,,
takken2026.v26.regulation.0156,False,法令上の制限,土砂災害防止法,official.regulation.96c164.063,multiple_choice,【土砂災害防止法】「土砂災害特別警戒区域の開発規制」に関する次の記述のうち、正しいものを選んでください。,土砂災害特別警戒区域内で住宅宅地分譲等の特定開発行為を行う場合、都道府県知事の許可が必要となることがあります。,egov.takken,,,,,,,,,,,
takken2026.v26.regulation.0157,False,法令上の制限,都市計画法,official.regulation.96c164.064,true_false,"【都市計画法】次の記述は正しいですか。
開発許可を受けた事項を変更するときは、原則として変更許可を受け、軽微な変更は届出をしません。",誤り,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0158,False,法令上の制限,都市計画法,official.regulation.96c164.064,wording_contrast,【都市計画法】「開発許可後の変更」について、正確な記述を選んでください。,開発許可を受けた事項を変更するときは、原則として変更許可を受け、軽微な変更は届出をします。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0159,False,法令上の制限,都市計画法,official.regulation.96c164.064,multiple_choice,【都市計画法】「開発許可後の変更」に関する次の記述のうち、正しいものを選んでください。,開発許可を受けた事項を変更するときは、原則として変更許可を受け、軽微な変更は届出をします。,egov.city-planning,,,,,,,,,,,
takken2026.v26.regulation.0160,False,法令上の制限,都市計画法,official.regulation.96c164.065,wording_contrast,【都市計画法】「開発許可後の予定建築物制限」について、正確な記述を選んでください。,開発許可を受けた区域では、工事完了公告後も原則として予定建築物以外を新築できません。,egov.city-planning,,,,,,,,,,,
takken2026.v26.tax.0001,True,税・その他,不動産取得税,official.tax.99b74f.001,true_false,"【不動産取得税】次の記述は正しいですか。
相続による不動産の取得も、不動産取得税の課税対象です。",誤り,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0002,False,税・その他,不動産取得税,official.tax.99b74f.001,multiple_choice,【不動産取得税】「相続取得は不動産取得税の対象外」に関する次の記述のうち、正しいものを選んでください。,相続による不動産の取得は、不動産取得税の課税対象になりません。,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0003,False,税・その他,不動産取得税,official.tax.99b74f.002,true_false,"【不動産取得税】次の記述は正しいですか。
不動産取得税は、不動産の取得に対して課される地方税です。",正しい,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0004,False,税・その他,不動産取得税,official.tax.99b74f.002,multiple_choice,【不動産取得税】「取得したときの地方税」に関する次の記述のうち、正しいものを選んでください。,不動産取得税は、不動産の取得に対して課される地方税です。,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0005,False,税・その他,不動産取得税,official.tax.99b74f.003,true_false,"【不動産取得税】次の記述は正しいですか。
贈与により不動産を取得した場合も、原則として不動産取得税の課税対象です。",正しい,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0006,False,税・その他,不動産取得税,official.tax.99b74f.003,multiple_choice,【不動産取得税】「贈与による取得も課税対象」に関する次の記述のうち、正しいものを選んでください。,贈与により不動産を取得した場合も、原則として不動産取得税の課税対象です。,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0007,False,税・その他,不動産取得税,official.tax.99b74f.004,true_false,"【不動産取得税】次の記述は正しいですか。
不動産取得税は実質的な不動産取得に対して課され、登記をしたかどうかだけで課税の有無が決まるものです。",誤り,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0008,False,税・その他,不動産取得税,official.tax.99b74f.004,wording_contrast,【不動産取得税】「登記の有無だけで決まらない」について、正確な記述を選んでください。,不動産取得税は実質的な不動産取得に対して課され、登記をしたかどうかだけで課税の有無が決まるわけではありません。,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0009,False,税・その他,不動産取得税,official.tax.99b74f.004,multiple_choice,【不動産取得税】「登記の有無だけで決まらない」に関する次の記述のうち、正しいものを選んでください。,不動産取得税は実質的な不動産取得に対して課され、登記をしたかどうかだけで課税の有無が決まるわけではありません。,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0010,False,税・その他,不動産取得税,official.tax.99b74f.005,true_false,"【不動産取得税】次の記述は正しいですか。
取得時の税でも、課税標準は売買代金そのものとは限りません。",正しい,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0011,False,税・その他,不動産取得税,official.tax.99b74f.005,multiple_choice,【不動産取得税】「売買代金そのものとは限らない」に関する次の記述のうち、正しいものを選んでください。,取得時の税でも、課税標準は売買代金そのものとは限りません。,egov.local-tax,,,,,,,,,,,
takken2026.v26.tax.0012,False,税・その他,不動産鑑定評価,official.valuation.241d9d.001,true_false,"【不動産鑑定評価】次の記述は正しいですか。
不動産鑑定評価は、不動産の経済価値を判定し価額で表示する手続ではありません。",誤り,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0013,False,税・その他,不動産鑑定評価,official.valuation.241d9d.001,wording_contrast,【不動産鑑定評価】「経済価値を価額で表示」について、正確な記述を選んでください。,不動産鑑定評価は、不動産の経済価値を判定し価額で表示する手続です。,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0014,False,税・その他,不動産鑑定評価,official.valuation.241d9d.001,multiple_choice,【不動産鑑定評価】「経済価値を価額で表示」に関する次の記述のうち、正しいものを選んでください。,不動産鑑定評価は、不動産の経済価値を判定し価額で表示する手続です。,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0015,False,税・その他,不動産鑑定評価,official.valuation.241d9d.002,true_false,"【不動産鑑定評価】次の記述は正しいですか。
取引事例比較法は、類似不動産の取引事例を比較して価格を求める考え方ではありません。",誤り,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0016,False,税・その他,不動産鑑定評価,official.valuation.241d9d.002,multiple_choice,【不動産鑑定評価】「取引事例を比較」に関する次の記述のうち、正しいものを選んでください。,取引事例比較法は、類似不動産の取引事例を比較して価格を求める考え方です。,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0017,False,税・その他,不動産鑑定評価,official.valuation.241d9d.003,true_false,"【不動産鑑定評価】次の記述は正しいですか。
収益還元法は、対象不動産が将来生み出す純収益を還元して価格を求める手法です。",正しい,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0018,False,税・その他,不動産鑑定評価,official.valuation.241d9d.003,multiple_choice,【不動産鑑定評価】「収益還元法は収益から価格」に関する次の記述のうち、正しいものを選んでください。,収益還元法は、対象不動産が将来生み出す純収益を還元して価格を求める手法です。,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0019,False,税・その他,住宅金融支援機構,official.practice.648e7c.001,true_false,"【住宅金融支援機構】次の記述は正しいですか。
住宅金融支援機構は、証券化支援業務などにより長期固定金利住宅ローンの供給を支援しません。",誤り,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0020,False,税・その他,住宅金融支援機構,official.practice.648e7c.001,multiple_choice,【住宅金融支援機構】「長期固定金利の支援」に関する次の記述のうち、正しいものを選んでください。,住宅金融支援機構は、証券化支援業務などにより長期固定金利住宅ローンの供給を支援します。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0021,False,税・その他,住宅金融支援機構,official.practice.648e7c.002,true_false,"【住宅金融支援機構】次の記述は正しいですか。
証券化支援業務には、買取型などの仕組みがありません。",誤り,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0022,False,税・その他,住宅金融支援機構,official.practice.648e7c.002,multiple_choice,【住宅金融支援機構】「買取型を押さえる」に関する次の記述のうち、正しいものを選んでください。,証券化支援業務には、買取型などの仕組みがあります。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0023,False,税・その他,住宅金融支援機構,official.practice.648e7c.003,wording_contrast,【住宅金融支援機構】「証券化支援業務」について、正確な記述を選んでください。,住宅金融支援機構は、民間金融機関の長期固定金利住宅ローン債権を買い取り、証券化を支援します。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0024,False,税・その他,住宅金融支援機構,official.practice.648e7c.003,multiple_choice,【住宅金融支援機構】「証券化支援業務」に関する次の記述のうち、正しいものを選んでください。,住宅金融支援機構は、民間金融機関の長期固定金利住宅ローン債権を買い取り、証券化を支援します。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0025,False,税・その他,住宅金融支援機構,official.practice.648e7c.004,wording_contrast,【住宅金融支援機構】「災害復興等では直接融資」について、正確な記述を選んでください。,住宅金融支援機構は、災害復興住宅や高齢者向け返済特例など、法律で定める分野では直接融資を行います。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0026,False,税・その他,住宅金融支援機構,official.practice.648e7c.004,multiple_choice,【住宅金融支援機構】「災害復興等では直接融資」に関する次の記述のうち、正しいものを選んでください。,住宅金融支援機構は、災害復興住宅や高齢者向け返済特例など、法律で定める分野では直接融資を行います。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0027,False,税・その他,住宅金融支援機構,official.practice.648e7c.005,wording_contrast,【住宅金融支援機構】「全期間固定」について、正確な記述を選んでください。,全期間固定金利の住宅ローンなので、返済計画を立てやすい特徴があります。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0028,False,税・その他,住宅金融支援機構,official.practice.648e7c.005,multiple_choice,【住宅金融支援機構】「全期間固定」に関する次の記述のうち、正しいものを選んでください。,全期間固定金利の住宅ローンなので、返済計画を立てやすい特徴があります。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0029,False,税・その他,住宅金融支援機構,official.practice.648e7c.006,true_false,"【住宅金融支援機構】次の記述は正しいですか。
MBSなどを用いた証券化の仕組みにより、住宅ローン資金の流れを支えます。",正しい,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0030,False,税・その他,住宅金融支援機構,official.practice.648e7c.006,wording_contrast,【住宅金融支援機構】「証券化と資金調達」について、正確な記述を選んでください。,MBSなどを用いた証券化の仕組みにより、住宅ローン資金の流れを支えます。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0031,False,税・その他,住宅金融支援機構,official.practice.648e7c.006,multiple_choice,【住宅金融支援機構】「証券化と資金調達」に関する次の記述のうち、正しいものを選んでください。,MBSなどを用いた証券化の仕組みにより、住宅ローン資金の流れを支えます。,jhf.official,,,,,,,,,,,
takken2026.v26.tax.0032,False,税・その他,不動産鑑定評価,official.valuation.2e62aa.004,true_false,"【不動産鑑定評価】次の記述は正しいですか。
鑑定評価では、原価法、取引事例比較法、収益還元法を対象不動産に応じて適用し、試算価格を調整しません。",誤り,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0033,False,税・その他,不動産鑑定評価,official.valuation.2e62aa.004,wording_contrast,【不動産鑑定評価】「三手法を関連づける」について、正確な記述を選んでください。,鑑定評価では、原価法、取引事例比較法、収益還元法を対象不動産に応じて適用し、試算価格を調整します。,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0034,False,税・その他,不動産鑑定評価,official.valuation.2e62aa.004,multiple_choice,【不動産鑑定評価】「三手法を関連づける」に関する次の記述のうち、正しいものを選んでください。,鑑定評価では、原価法、取引事例比較法、収益還元法を対象不動産に応じて適用し、試算価格を調整します。,mlit.appraisal,,,,,,,,,,,
takken2026.v26.tax.0035,False,税・その他,印紙税,official.tax.8af9af.006,true_false,"【印紙税】次の記述は正しいですか。
課税文書に貼付した収入印紙は、文書と印紙にまたがる消印等により再使用を防止します。",正しい,egov.stamp-tax,,,,,,,,,,,
takken2026.v26.tax.0036,False,税・その他,印紙税,official.tax.8af9af.006,wording_contrast,【印紙税】「印紙の消印」について、正確な記述を選んでください。,課税文書に貼付した収入印紙は、文書と印紙にまたがる消印等により再使用を防止します。,egov.stamp-tax,,,,,,,,,,,
takken2026.v26.tax.0037,False,税・その他,印紙税,official.tax.8af9af.006,multiple_choice,【印紙税】「印紙の消印」に関する次の記述のうち、正しいものを選んでください。,課税文書に貼付した収入印紙は、文書と印紙にまたがる消印等により再使用を防止します。,egov.stamp-tax,,,,,,,,,,,
takken2026.v26.tax.0038,False,税・その他,印紙税,official.tax.8af9af.007,wording_contrast,【印紙税】「印紙税の課税文書」について、正確な記述を選んでください。,印紙税は、印紙税法別表第一に掲げる課税文書を作成したときに課されます。,egov.stamp-tax,,,,,,,,,,,
takken2026.v26.tax.0039,False,税・その他,印紙税,official.tax.8af9af.007,multiple_choice,【印紙税】「印紙税の課税文書」に関する次の記述のうち、正しいものを選んでください。,印紙税は、印紙税法別表第一に掲げる課税文書を作成したときに課されます。,egov.stamp-tax,,,,,,,,,,,
