priority,questionID,isFree,category,subCategory,format,conceptID,reason
P2,takken2026.v26.rights.0239,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.096,通常全問校閲
P2,takken2026.v26.rights.0240,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.096,通常全問校閲
P2,takken2026.v26.rights.0241,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.097,通常全問校閲
P2,takken2026.v26.rights.0242,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.097,通常全問校閲
P1,takken2026.v26.rights.0243,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.097,全誤答肢の法的妥当性確認
P0,takken2026.v26.rights.0244,True,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.098,無料見本のため最優先
P2,takken2026.v26.rights.0245,False,権利関係,賃貸借・借地借家法,number_choice,official.rights.dd60ed.098,通常全問校閲
P1,takken2026.v26.rights.0246,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.098,全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0247,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.099,通常全問校閲
P2,takken2026.v26.rights.0248,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.099,通常全問校閲
P2,takken2026.v26.rights.0249,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.100,通常全問校閲
P2,takken2026.v26.rights.0250,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.100,通常全問校閲
P2,takken2026.v26.rights.0251,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.101,通常全問校閲
P2,takken2026.v26.rights.0252,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.101,通常全問校閲
P0,takken2026.v26.rights.0253,True,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.101,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0254,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.102,通常全問校閲
P2,takken2026.v26.rights.0255,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.102,通常全問校閲
P1,takken2026.v26.rights.0256,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.102,全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0257,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.103,通常全問校閲
P2,takken2026.v26.rights.0258,False,権利関係,賃貸借・借地借家法,number_choice,official.rights.dd60ed.103,通常全問校閲
P1,takken2026.v26.rights.0259,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.103,全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0260,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.104,通常全問校閲
P2,takken2026.v26.rights.0261,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.104,通常全問校閲
P1,takken2026.v26.rights.0262,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.104,全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0263,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.105,通常全問校閲
P2,takken2026.v26.rights.0264,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.105,通常全問校閲
P1,takken2026.v26.rights.0265,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.105,全誤答肢の法的妥当性確認
P0,takken2026.v26.rights.0266,True,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.106,無料見本のため最優先
P2,takken2026.v26.rights.0267,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.106,通常全問校閲
P1,takken2026.v26.rights.0268,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.106,全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0269,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.107,通常全問校閲
P2,takken2026.v26.rights.0270,False,権利関係,賃貸借・借地借家法,number_choice,official.rights.dd60ed.107,通常全問校閲
P1,takken2026.v26.rights.0271,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.107,全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0272,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.108,通常全問校閲
P2,takken2026.v26.rights.0273,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.108,通常全問校閲
P0,takken2026.v26.rights.0274,True,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.108,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.rights.0275,False,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.109,通常全問校閲
P2,takken2026.v26.rights.0276,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.109,通常全問校閲
P1,takken2026.v26.rights.0277,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.109,全誤答肢の法的妥当性確認
P0,takken2026.v26.rights.0278,True,権利関係,賃貸借・借地借家法,true_false,official.rights.dd60ed.110,無料見本のため最優先
P2,takken2026.v26.rights.0279,False,権利関係,賃貸借・借地借家法,wording_contrast,official.rights.dd60ed.110,通常全問校閲
P1,takken2026.v26.rights.0280,False,権利関係,賃貸借・借地借家法,multiple_choice,official.rights.dd60ed.110,全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0001,True,法令上の制限,国土利用計画法,true_false,official.regulation.f9e7c4.001,無料見本のため最優先
P2,takken2026.v26.regulation.0002,False,法令上の制限,国土利用計画法,number_choice,official.regulation.f9e7c4.001,通常全問校閲
P1,takken2026.v26.regulation.0003,False,法令上の制限,国土利用計画法,multiple_choice,official.regulation.f9e7c4.001,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0004,False,法令上の制限,国土利用計画法,true_false,official.regulation.f9e7c4.002,通常全問校閲
P2,takken2026.v26.regulation.0005,False,法令上の制限,国土利用計画法,number_choice,official.regulation.f9e7c4.002,通常全問校閲
P1,takken2026.v26.regulation.0006,False,法令上の制限,国土利用計画法,multiple_choice,official.regulation.f9e7c4.002,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0007,False,法令上の制限,国土利用計画法,true_false,official.regulation.f9e7c4.003,通常全問校閲
P1,takken2026.v26.regulation.0008,False,法令上の制限,国土利用計画法,multiple_choice,official.regulation.f9e7c4.003,全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0009,True,法令上の制限,国土利用計画法,true_false,official.regulation.f9e7c4.004,無料見本のため最優先
P1,takken2026.v26.regulation.0010,False,法令上の制限,国土利用計画法,multiple_choice,official.regulation.f9e7c4.004,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0011,False,法令上の制限,国土利用計画法,true_false,official.regulation.f9e7c4.005,通常全問校閲
P1,takken2026.v26.regulation.0012,False,法令上の制限,国土利用計画法,multiple_choice,official.regulation.f9e7c4.005,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0013,False,法令上の制限,国土利用計画法,true_false,official.regulation.f9e7c4.006,通常全問校閲
P2,takken2026.v26.regulation.0014,False,法令上の制限,国土利用計画法,number_choice,official.regulation.f9e7c4.006,通常全問校閲
P0,takken2026.v26.regulation.0015,True,法令上の制限,国土利用計画法,multiple_choice,official.regulation.f9e7c4.006,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0016,False,法令上の制限,土地区画整理法,true_false,official.regulation.f85dea.007,通常全問校閲
P2,takken2026.v26.regulation.0017,False,法令上の制限,土地区画整理法,wording_contrast,official.regulation.f85dea.007,通常全問校閲
P1,takken2026.v26.regulation.0018,False,法令上の制限,土地区画整理法,multiple_choice,official.regulation.f85dea.007,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0019,False,法令上の制限,土地区画整理法,true_false,official.regulation.f85dea.008,通常全問校閲
P2,takken2026.v26.regulation.0020,False,法令上の制限,土地区画整理法,wording_contrast,official.regulation.f85dea.008,通常全問校閲
P1,takken2026.v26.regulation.0021,False,法令上の制限,土地区画整理法,multiple_choice,official.regulation.f85dea.008,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0022,False,法令上の制限,土地区画整理法,true_false,official.regulation.f85dea.009,通常全問校閲
P2,takken2026.v26.regulation.0023,False,法令上の制限,土地区画整理法,wording_contrast,official.regulation.f85dea.009,通常全問校閲
P1,takken2026.v26.regulation.0024,False,法令上の制限,土地区画整理法,multiple_choice,official.regulation.f85dea.009,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0025,False,法令上の制限,土地区画整理法,true_false,official.regulation.f85dea.010,通常全問校閲
P0,takken2026.v26.regulation.0026,True,法令上の制限,土地区画整理法,wording_contrast,official.regulation.f85dea.010,無料見本のため最優先
P1,takken2026.v26.regulation.0027,False,法令上の制限,土地区画整理法,multiple_choice,official.regulation.f85dea.010,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0028,False,法令上の制限,土地区画整理法,true_false,official.regulation.f85dea.011,通常全問校閲
P1,takken2026.v26.regulation.0029,False,法令上の制限,土地区画整理法,multiple_choice,official.regulation.f85dea.011,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0030,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.012,通常全問校閲
P2,takken2026.v26.regulation.0031,False,法令上の制限,宅地造成及び特定盛土等規制法,wording_contrast,official.regulation.125b02.012,通常全問校閲
P1,takken2026.v26.regulation.0032,False,法令上の制限,宅地造成及び特定盛土等規制法,multiple_choice,official.regulation.125b02.012,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0033,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.013,通常全問校閲
P1,takken2026.v26.regulation.0034,False,法令上の制限,宅地造成及び特定盛土等規制法,multiple_choice,official.regulation.125b02.013,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0035,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.014,通常全問校閲
P2,takken2026.v26.regulation.0036,False,法令上の制限,宅地造成及び特定盛土等規制法,wording_contrast,official.regulation.125b02.014,通常全問校閲
P0,takken2026.v26.regulation.0037,True,法令上の制限,宅地造成及び特定盛土等規制法,multiple_choice,official.regulation.125b02.014,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0038,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.015,通常全問校閲
P1,takken2026.v26.regulation.0039,False,法令上の制限,宅地造成及び特定盛土等規制法,multiple_choice,official.regulation.125b02.015,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0040,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.016,通常全問校閲
P2,takken2026.v26.regulation.0041,False,法令上の制限,宅地造成及び特定盛土等規制法,wording_contrast,official.regulation.125b02.016,通常全問校閲
P2,takken2026.v26.regulation.0042,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.017,通常全問校閲
P1,takken2026.v26.regulation.0043,False,法令上の制限,宅地造成及び特定盛土等規制法,multiple_choice,official.regulation.125b02.017,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0044,False,法令上の制限,宅地造成及び特定盛土等規制法,true_false,official.regulation.125b02.018,通常全問校閲
P2,takken2026.v26.regulation.0045,False,法令上の制限,宅地造成及び特定盛土等規制法,wording_contrast,official.regulation.125b02.018,通常全問校閲
P1,takken2026.v26.regulation.0046,False,法令上の制限,宅地造成及び特定盛土等規制法,multiple_choice,official.regulation.125b02.018,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0047,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.019,通常全問校閲
P2,takken2026.v26.regulation.0048,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.019,通常全問校閲
P1,takken2026.v26.regulation.0049,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.019,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0050,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.020,通常全問校閲
P0,takken2026.v26.regulation.0051,True,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.020,無料見本のため最優先
P1,takken2026.v26.regulation.0052,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.020,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0053,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.021,通常全問校閲
P0,takken2026.v26.regulation.0054,True,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.021,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0055,True,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.022,無料見本のため最優先
P1,takken2026.v26.regulation.0056,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.022,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0057,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.023,通常全問校閲
P2,takken2026.v26.regulation.0058,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.023,通常全問校閲
P1,takken2026.v26.regulation.0059,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.023,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0060,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.024,通常全問校閲
P0,takken2026.v26.regulation.0061,True,法令上の制限,建築基準法,number_choice,official.regulation.32fc89.024,無料見本のため最優先
P1,takken2026.v26.regulation.0062,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.024,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0063,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.025,通常全問校閲
P2,takken2026.v26.regulation.0064,False,法令上の制限,建築基準法,number_choice,official.regulation.32fc89.025,通常全問校閲
P1,takken2026.v26.regulation.0065,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.025,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0066,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.026,通常全問校閲
P2,takken2026.v26.regulation.0067,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.027,通常全問校閲
P1,takken2026.v26.regulation.0068,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.027,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0069,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.028,通常全問校閲
P1,takken2026.v26.regulation.0070,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.028,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0071,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.029,通常全問校閲
P2,takken2026.v26.regulation.0072,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.030,通常全問校閲
P2,takken2026.v26.regulation.0073,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.030,通常全問校閲
P1,takken2026.v26.regulation.0074,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.030,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0075,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.031,通常全問校閲
P1,takken2026.v26.regulation.0076,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.031,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0077,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.032,通常全問校閲
P1,takken2026.v26.regulation.0078,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.032,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0079,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.033,通常全問校閲
P2,takken2026.v26.regulation.0080,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.033,通常全問校閲
P2,takken2026.v26.regulation.0081,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.034,通常全問校閲
P2,takken2026.v26.regulation.0082,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.034,通常全問校閲
P1,takken2026.v26.regulation.0083,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.034,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0084,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.035,通常全問校閲
P2,takken2026.v26.regulation.0085,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.035,通常全問校閲
P2,takken2026.v26.regulation.0086,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.036,通常全問校閲
P2,takken2026.v26.regulation.0087,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.036,通常全問校閲
P1,takken2026.v26.regulation.0088,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.036,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0089,False,法令上の制限,建築基準法,wording_contrast,official.regulation.32fc89.037,通常全問校閲
P1,takken2026.v26.regulation.0090,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.037,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0091,False,法令上の制限,建築基準法,true_false,official.regulation.32fc89.038,通常全問校閲
P1,takken2026.v26.regulation.0092,False,法令上の制限,建築基準法,multiple_choice,official.regulation.32fc89.038,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0093,False,法令上の制限,都市計画法,true_false,official.regulation.350570.039,通常全問校閲
P1,takken2026.v26.regulation.0094,False,法令上の制限,都市計画法,multiple_choice,official.regulation.350570.039,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0095,False,法令上の制限,都市計画法,wording_contrast,official.regulation.350570.040,通常全問校閲
P1,takken2026.v26.regulation.0096,False,法令上の制限,都市計画法,multiple_choice,official.regulation.350570.040,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0097,False,法令上の制限,都市計画法,true_false,official.regulation.350570.041,通常全問校閲
P2,takken2026.v26.regulation.0098,False,法令上の制限,都市計画法,wording_contrast,official.regulation.350570.041,通常全問校閲
P1,takken2026.v26.regulation.0099,False,法令上の制限,都市計画法,multiple_choice,official.regulation.350570.041,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0100,False,法令上の制限,農地法,true_false,official.regulation.eab863.042,通常全問校閲
P2,takken2026.v26.regulation.0101,False,法令上の制限,農地法,wording_contrast,official.regulation.eab863.042,通常全問校閲
P1,takken2026.v26.regulation.0102,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.042,全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0103,True,法令上の制限,農地法,true_false,official.regulation.eab863.043,無料見本のため最優先
P1,takken2026.v26.regulation.0104,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.043,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0105,False,法令上の制限,農地法,true_false,official.regulation.eab863.044,通常全問校閲
P2,takken2026.v26.regulation.0106,False,法令上の制限,農地法,wording_contrast,official.regulation.eab863.044,通常全問校閲
P1,takken2026.v26.regulation.0107,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.044,全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0108,True,法令上の制限,農地法,true_false,official.regulation.eab863.045,無料見本のため最優先
P2,takken2026.v26.regulation.0109,False,法令上の制限,農地法,wording_contrast,official.regulation.eab863.045,通常全問校閲
P1,takken2026.v26.regulation.0110,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.045,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0111,False,法令上の制限,農地法,true_false,official.regulation.eab863.046,通常全問校閲
P2,takken2026.v26.regulation.0112,False,法令上の制限,農地法,wording_contrast,official.regulation.eab863.046,通常全問校閲
P1,takken2026.v26.regulation.0113,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.046,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0114,False,法令上の制限,農地法,true_false,official.regulation.eab863.047,通常全問校閲
P2,takken2026.v26.regulation.0115,False,法令上の制限,農地法,wording_contrast,official.regulation.eab863.047,通常全問校閲
P2,takken2026.v26.regulation.0116,False,法令上の制限,農地法,true_false,official.regulation.eab863.048,通常全問校閲
P1,takken2026.v26.regulation.0117,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.048,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0118,False,法令上の制限,農地法,true_false,official.regulation.eab863.049,通常全問校閲
P1,takken2026.v26.regulation.0119,False,法令上の制限,農地法,multiple_choice,official.regulation.eab863.049,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0120,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.050,通常全問校閲
P0,takken2026.v26.regulation.0121,True,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.050,無料見本のため最優先
P1,takken2026.v26.regulation.0122,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.050,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0123,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.051,通常全問校閲
P1,takken2026.v26.regulation.0124,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.051,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0125,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.052,通常全問校閲
P2,takken2026.v26.regulation.0126,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.052,通常全問校閲
P1,takken2026.v26.regulation.0127,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.052,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0128,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.053,通常全問校閲
P1,takken2026.v26.regulation.0129,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.053,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0130,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.054,通常全問校閲
P2,takken2026.v26.regulation.0131,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.054,通常全問校閲
P1,takken2026.v26.regulation.0132,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.054,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0133,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.055,通常全問校閲
P2,takken2026.v26.regulation.0134,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.055,通常全問校閲
P1,takken2026.v26.regulation.0135,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.055,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0136,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.056,通常全問校閲
P2,takken2026.v26.regulation.0137,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.056,通常全問校閲
P1,takken2026.v26.regulation.0138,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.056,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0139,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.057,通常全問校閲
P0,takken2026.v26.regulation.0140,True,法令上の制限,都市計画法,number_choice,official.regulation.96c164.057,無料見本のため最優先
P1,takken2026.v26.regulation.0141,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.057,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0142,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.058,通常全問校閲
P2,takken2026.v26.regulation.0143,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.058,通常全問校閲
P1,takken2026.v26.regulation.0144,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.058,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0145,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.059,通常全問校閲
P2,takken2026.v26.regulation.0146,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.059,通常全問校閲
P1,takken2026.v26.regulation.0147,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.059,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0148,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.060,通常全問校閲
P2,takken2026.v26.regulation.0149,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.060,通常全問校閲
P2,takken2026.v26.regulation.0150,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.061,通常全問校閲
P2,takken2026.v26.regulation.0151,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.061,通常全問校閲
P0,takken2026.v26.regulation.0152,True,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.061,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0153,True,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.062,無料見本のため最優先
P1,takken2026.v26.regulation.0154,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.062,全誤答肢の法的妥当性確認
P0,takken2026.v26.regulation.0155,True,法令上の制限,土砂災害防止法,true_false,official.regulation.96c164.063,無料見本のため最優先
P1,takken2026.v26.regulation.0156,False,法令上の制限,土砂災害防止法,multiple_choice,official.regulation.96c164.063,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0157,False,法令上の制限,都市計画法,true_false,official.regulation.96c164.064,通常全問校閲
P2,takken2026.v26.regulation.0158,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.064,通常全問校閲
P1,takken2026.v26.regulation.0159,False,法令上の制限,都市計画法,multiple_choice,official.regulation.96c164.064,全誤答肢の法的妥当性確認
P2,takken2026.v26.regulation.0160,False,法令上の制限,都市計画法,wording_contrast,official.regulation.96c164.065,通常全問校閲
P0,takken2026.v26.tax.0001,True,税・その他,不動産取得税,true_false,official.tax.99b74f.001,無料見本のため最優先 / 年次更新対象
P1,takken2026.v26.tax.0002,False,税・その他,不動産取得税,multiple_choice,official.tax.99b74f.001,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0003,False,税・その他,不動産取得税,true_false,official.tax.99b74f.002,年次更新対象
P1,takken2026.v26.tax.0004,False,税・その他,不動産取得税,multiple_choice,official.tax.99b74f.002,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0005,False,税・その他,不動産取得税,true_false,official.tax.99b74f.003,年次更新対象
P1,takken2026.v26.tax.0006,False,税・その他,不動産取得税,multiple_choice,official.tax.99b74f.003,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0007,False,税・その他,不動産取得税,true_false,official.tax.99b74f.004,年次更新対象
P1,takken2026.v26.tax.0008,False,税・その他,不動産取得税,wording_contrast,official.tax.99b74f.004,年次更新対象
P1,takken2026.v26.tax.0009,False,税・その他,不動産取得税,multiple_choice,official.tax.99b74f.004,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0010,False,税・その他,不動産取得税,true_false,official.tax.99b74f.005,年次更新対象
P1,takken2026.v26.tax.0011,False,税・その他,不動産取得税,multiple_choice,official.tax.99b74f.005,年次更新対象 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0012,False,税・その他,不動産鑑定評価,true_false,official.valuation.241d9d.001,通常全問校閲
P2,takken2026.v26.tax.0013,False,税・その他,不動産鑑定評価,wording_contrast,official.valuation.241d9d.001,通常全問校閲
P1,takken2026.v26.tax.0014,False,税・その他,不動産鑑定評価,multiple_choice,official.valuation.241d9d.001,全誤答肢の法的妥当性確認
